COMPOUND,DOSE,ID,DV,TIME,TIME_UNIT,EVID,CENS,AMT,TINF,WT,UNIT,YTYPE,YDESC,MDV,STUDYID,SPECIES,SEX,SUBJECT_GROUP,STUDYID,DOSE_GROUP
Docetaxel,10,5138,15.4,552,h,0,0,.,.,0.1856,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5139,14,-48,h,0,0,.,.,0.1942,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5139,14.1,48,h,0,0,.,.,0.1942,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5139,12.3,120,h,0,0,.,.,0.1942,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5139,12.3,192,h,0,0,.,.,0.1942,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5139,12.3,264,h,0,0,.,.,0.1942,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5139,14.6,336,h,0,0,.,.,0.1942,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5139,14.9,432,h,0,0,.,.,0.1942,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5140,13.7,-48,h,0,0,.,.,0.204,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5140,13.4,48,h,0,0,.,.,0.204,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5140,13.9,120,h,0,0,.,.,0.204,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5140,12.1,192,h,0,0,.,.,0.204,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5140,12,264,h,0,0,.,.,0.204,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5140,13.8,336,h,0,0,.,.,0.204,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5140,14.9,432,h,0,0,.,.,0.204,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5140,16.1,552,h,0,0,.,.,0.204,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5141,14.2,-48,h,0,0,.,.,0.2104,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5141,14.5,72,h,0,0,.,.,0.2104,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5141,14.2,144,h,0,0,.,.,0.2104,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5141,14.4,216,h,0,0,.,.,0.2104,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5141,13.7,288,h,0,0,.,.,0.2104,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5141,13.8,360,h,0,0,.,.,0.2104,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5141,15.3,480,h,0,0,.,.,0.2104,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5141,15.4,552,h,0,0,.,.,0.2104,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5142,13.6,-48,h,0,0,.,.,0.1989,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5142,12.2,72,h,0,0,.,.,0.1989,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5142,12,144,h,0,0,.,.,0.1989,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5142,12.8,216,h,0,0,.,.,0.1989,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5142,13.2,288,h,0,0,.,.,0.1989,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5142,13.7,360,h,0,0,.,.,0.1989,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5142,15,480,h,0,0,.,.,0.1989,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5142,14.9,552,h,0,0,.,.,0.1989,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5143,14.3,-48,h,0,0,.,.,0.1977,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5143,13.4,72,h,0,0,.,.,0.1977,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5143,12.7,144,h,0,0,.,.,0.1977,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5143,13.5,216,h,0,0,.,.,0.1977,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5143,13.7,288,h,0,0,.,.,0.1977,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5143,14.8,360,h,0,0,.,.,0.1977,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5143,15.3,480,h,0,0,.,.,0.1977,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5143,15.8,552,h,0,0,.,.,0.1977,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5144,14.2,-48,h,0,0,.,.,0.1949,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5144,13,72,h,0,0,.,.,0.1949,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5144,12.4,144,h,0,0,.,.,0.1949,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5144,13.2,216,h,0,0,.,.,0.1949,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5144,13.2,288,h,0,0,.,.,0.1949,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5144,14,360,h,0,0,.,.,0.1949,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5144,14.9,480,h,0,0,.,.,0.1949,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5144,11.6,552,h,0,0,.,.,0.1949,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male,.,.,.
Controls,0,5061,937,-48,h,0,0,.,.,0.2088,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5061,833,24,h,0,0,.,.,0.2088,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5061,1156,96,h,0,0,.,.,0.2088,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5061,1068,168,h,0,0,.,.,0.2088,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5061,1136,240,h,0,0,.,.,0.2088,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5061,1187,312,h,0,0,.,.,0.2088,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5061,.,384,h,0,0,.,.,0.2088,10^3/mcL,4,Platelets ,1,0470-2008,Rat,Male,.,.,.
Controls,0,5061,894,552,h,0,0,.,.,0.2088,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5062,999,-48,h,0,0,.,.,0.2008,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5062,1304,24,h,0,0,.,.,0.2008,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5062,1142,96,h,0,0,.,.,0.2008,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5062,1305,168,h,0,0,.,.,0.2008,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5062,1363,240,h,0,0,.,.,0.2008,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5062,1051,312,h,0,0,.,.,0.2008,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5062,1182,384,h,0,0,.,.,0.2008,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5062,.,552,h,0,0,.,.,0.2008,10^3/mcL,4,Platelets ,1,0470-2008,Rat,Male,.,.,.
Controls,0,5063,973,-48,h,0,0,.,.,0.1965,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5063,1196,24,h,0,0,.,.,0.1965,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5063,1003,96,h,0,0,.,.,0.1965,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5063,1022,168,h,0,0,.,.,0.1965,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5063,1215,240,h,0,0,.,.,0.1965,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5063,.,312,h,0,0,.,.,0.1965,10^3/mcL,4,Platelets ,1,0470-2008,Rat,Male,.,.,.
Controls,0,5063,997,384,h,0,0,.,.,0.1965,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5063,1066,552,h,0,0,.,.,0.1965,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5064,977,-48,h,0,0,.,.,0.2028,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5064,872,24,h,0,0,.,.,0.2028,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5064,1121,96,h,0,0,.,.,0.2028,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5064,1073,168,h,0,0,.,.,0.2028,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5064,1316,240,h,0,0,.,.,0.2028,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5064,1202,312,h,0,0,.,.,0.2028,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5064,998,384,h,0,0,.,.,0.2028,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5064,796,552,h,0,0,.,.,0.2028,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5065,725,-48,h,0,0,.,.,0.213,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5065,1096,48,h,0,0,.,.,0.213,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5065,698,120,h,0,0,.,.,0.213,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5065,944,192,h,0,0,.,.,0.213,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5065,1153,264,h,0,0,.,.,0.213,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5065,979,336,h,0,0,.,.,0.213,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5065,929,432,h,0,0,.,.,0.213,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5065,955,552,h,0,0,.,.,0.213,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5066,899,-48,h,0,0,.,.,0.1982,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5066,928,48,h,0,0,.,.,0.1982,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5066,927,120,h,0,0,.,.,0.1982,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5066,978,192,h,0,0,.,.,0.1982,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5066,1011,264,h,0,0,.,.,0.1982,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5066,902,336,h,0,0,.,.,0.1982,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5066,886,432,h,0,0,.,.,0.1982,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5066,949,552,h,0,0,.,.,0.1982,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5067,973,-48,h,0,0,.,.,0.1973,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5067,1211,48,h,0,0,.,.,0.1973,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5067,1106,120,h,0,0,.,.,0.1973,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5067,1406,192,h,0,0,.,.,0.1973,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5067,1123,264,h,0,0,.,.,0.1973,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5067,1019,336,h,0,0,.,.,0.1973,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5067,1057,432,h,0,0,.,.,0.1973,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5067,985,552,h,0,0,.,.,0.1973,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5068,.,-48,h,0,0,.,.,0.1921,10^3/mcL,4,Platelets ,1,0470-2008,Rat,Male,.,.,.
Controls,0,5068,1279,48,h,0,0,.,.,0.1921,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5068,1044,120,h,0,0,.,.,0.1921,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5068,1086,192,h,0,0,.,.,0.1921,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5068,1035,264,h,0,0,.,.,0.1921,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5068,971,336,h,0,0,.,.,0.1921,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5068,992,432,h,0,0,.,.,0.1921,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5068,1527,552,h,0,0,.,.,0.1921,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5069,880,-48,h,0,0,.,.,0.1969,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5069,802,72,h,0,0,.,.,0.1969,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5069,905,144,h,0,0,.,.,0.1969,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5069,1103,216,h,0,0,.,.,0.1969,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5069,1116,288,h,0,0,.,.,0.1969,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5069,952,360,h,0,0,.,.,0.1969,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5069,.,480,h,0,0,.,.,0.1969,10^3/mcL,4,Platelets ,1,0470-2008,Rat,Male,.,.,.
Controls,0,5069,1003,552,h,0,0,.,.,0.1969,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5070,857,-48,h,0,0,.,.,0.1994,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5070,928,72,h,0,0,.,.,0.1994,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5070,696,144,h,0,0,.,.,0.1994,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5070,1121,216,h,0,0,.,.,0.1994,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5070,.,288,h,0,0,.,.,0.1994,10^3/mcL,4,Platelets ,1,0470-2008,Rat,Male,.,.,.
Controls,0,5070,762,360,h,0,0,.,.,0.1994,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5070,.,480,h,0,0,.,.,0.1994,10^3/mcL,4,Platelets ,1,0470-2008,Rat,Male,.,.,.
Controls,0,5070,904,552,h,0,0,.,.,0.1994,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5071,960,-48,h,0,0,.,.,0.1862,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5071,1037,72,h,0,0,.,.,0.1862,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5071,1178,144,h,0,0,.,.,0.1862,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5071,1026,216,h,0,0,.,.,0.1862,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5071,1067,288,h,0,0,.,.,0.1862,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5071,991,360,h,0,0,.,.,0.1862,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5071,859,480,h,0,0,.,.,0.1862,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5071,907,552,h,0,0,.,.,0.1862,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5072,.,-48,h,0,0,.,.,0.2062,10^3/mcL,4,Platelets ,1,0470-2008,Rat,Male,.,.,.
Controls,0,5072,1048,72,h,0,0,.,.,0.2062,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5072,1021,144,h,0,0,.,.,0.2062,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5072,889,216,h,0,0,.,.,0.2062,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5072,925,288,h,0,0,.,.,0.2062,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5072,954,360,h,0,0,.,.,0.2062,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5072,939,480,h,0,0,.,.,0.2062,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Controls,0,5072,1005,552,h,0,0,.,.,0.2062,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5109,899,-48,h,0,0,.,.,0.205,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5109,685,24,h,0,0,.,.,0.205,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5109,.,96,h,0,0,.,.,0.205,10^3/mcL,4,Platelets ,1,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5109,696,168,h,0,0,.,.,0.205,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5109,1690,240,h,0,0,.,.,0.205,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5109,1623,312,h,0,0,.,.,0.205,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5109,1155,384,h,0,0,.,.,0.205,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5109,613,552,h,0,0,.,.,0.205,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5110,858,-48,h,0,0,.,.,0.212,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5110,476,24,h,0,0,.,.,0.212,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5110,686,96,h,0,0,.,.,0.212,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5110,653,168,h,0,0,.,.,0.212,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5110,1245,240,h,0,0,.,.,0.212,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5110,.,312,h,0,0,.,.,0.212,10^3/mcL,4,Platelets ,1,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5110,812,384,h,0,0,.,.,0.212,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5110,514,552,h,0,0,.,.,0.212,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5111,942,-48,h,0,0,.,.,0.1935,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5111,753,24,h,0,0,.,.,0.1935,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5111,659,96,h,0,0,.,.,0.1935,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5111,.,168,h,0,0,.,.,0.1935,10^3/mcL,4,Platelets ,1,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5111,1427,240,h,0,0,.,.,0.1935,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5111,1511,312,h,0,0,.,.,0.1935,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5111,591,384,h,0,0,.,.,0.1935,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5111,776,552,h,0,0,.,.,0.1935,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5112,1097,-48,h,0,0,.,.,0.2095,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5112,861,24,h,0,0,.,.,0.2095,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5112,843,96,h,0,0,.,.,0.2095,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5112,756,168,h,0,0,.,.,0.2095,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5112,1660,240,h,0,0,.,.,0.2095,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5112,1665,312,h,0,0,.,.,0.2095,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5112,1077,384,h,0,0,.,.,0.2095,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5112,684,552,h,0,0,.,.,0.2095,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5113,1055,-48,h,0,0,.,.,0.2126,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5113,616,48,h,0,0,.,.,0.2126,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5113,431,120,h,0,0,.,.,0.2126,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5113,903,192,h,0,0,.,.,0.2126,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5113,1527,264,h,0,0,.,.,0.2126,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5113,1475,336,h,0,0,.,.,0.2126,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5113,1195,432,h,0,0,.,.,0.2126,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5113,887,552,h,0,0,.,.,0.2126,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5114,888,-48,h,0,0,.,.,0.2039,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5114,321,48,h,0,0,.,.,0.2039,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5114,737,120,h,0,0,.,.,0.2039,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5114,816,192,h,0,0,.,.,0.2039,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5114,.,264,h,0,0,.,.,0.2039,10^3/mcL,4,Platelets ,1,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5114,.,336,h,0,0,.,.,0.2039,10^3/mcL,4,Platelets ,1,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5114,.,432,h,0,0,.,.,0.2039,10^3/mcL,4,Platelets ,1,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5114,398,552,h,0,0,.,.,0.2039,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5115,819,-48,h,0,0,.,.,0.219,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5115,606,48,h,0,0,.,.,0.219,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5115,840,120,h,0,0,.,.,0.219,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5115,886,192,h,0,0,.,.,0.219,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5115,1641,264,h,0,0,.,.,0.219,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5115,.,336,h,0,0,.,.,0.219,10^3/mcL,4,Platelets ,1,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5115,762,432,h,0,0,.,.,0.219,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5115,701,552,h,0,0,.,.,0.219,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5116,976,-48,h,0,0,.,.,0.2188,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5116,473,48,h,0,0,.,.,0.2188,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5116,82,120,h,0,0,.,.,0.2188,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5117,1043,-48,h,0,0,.,.,0.2165,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5117,749,72,h,0,0,.,.,0.2165,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5117,869,144,h,0,0,.,.,0.2165,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5117,970,216,h,0,0,.,.,0.2165,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male,.,.,.
